crop,yield_t_ha
banana,10.198149189884218
banana,15.452296224153434
maize,10.468486759687243
orange,15.276136341549272
maize,7.099676330351861
maize,19.22181537594884
muskmelon,12.383843913184837
coconut,9.989969711544711
grapes,14.789578647027058
rice,14.296665745735847
banana,12.26726825266612
coconut,16.764080302101153
coconut,11.891617047674815
cotton,10.031669786390664
coconut,11.008273669402874
orange,8.860130227898821
banana,8.634646479130922
muskmelon,8.262684811827956
cotton,16.715543412264722
orange,17.662015563307392
watermelon,10.83381290521766
jute,14.888151812584828
lentil,15.603475670307844
watermelon,13.934438194915987
chickpea,15.228678743168018
banana,10.506583644007298
coconut,13.39095744680851
coffee,9.88234188034188
grapes,7.121712150059939
mango,11.380505390214688
muskmelon,10.410921823563823
coffee,13.438873461884514
apple,16.909619116140146
apple,16.23246784189951
banana,11.260951855935318
apple,8.398392821612184
cotton,10.94531417333567
muskmelon,8.026218432035735
coffee,11.832156237888118
muskmelon,15.759416905043448
muskmelon,12.007239382239382
maize,11.766896026230114
coffee,14.450680391770565
lentil,12.874134183608565
chickpea,11.168091807201357
rice,9.042424983941515
cotton,12.016175169784397
banana,13.99053926206244
mango,11.804178254086686
rice,14.015712055308104
grapes,11.584624855156433
watermelon,11.487753563870143
cotton,11.223431304295184
rice,12.502981268413144
orange,15.541258181610312
jute,10.63273737721868
lentil,16.69862587733586
grapes,12.451660737533151
chickpea,12.790875796375587
muskmelon,11.40791329123608
grapes,13.221112168967505
mango,11.963363346607988
apple,10.893398697702269
orange,7.104917738596525
chickpea,12.09341325229996
cotton,11.080043355360653
watermelon,17.311852666871705
banana,9.106916910522196
chickpea,14.600481896174978
cotton,9.385220863414728
jute,12.702521796837456
banana,8.574168104939897
lentil,16.67280129018116
muskmelon,14.440989240977627
banana,14.034593242946748
coffee,11.113067631619185
mango,15.406829664699858
jute,11.92802490582242
coconut,8.197843334450777
watermelon,15.880536720421905
banana,13.215416082346223
apple,10.539364891665658
chickpea,12.555012792570832
coffee,12.524347349844824
jute,13.780661061177153
coffee,11.918562874251498
rice,12.817298860781976
maize,13.007030300314264
cotton,10.075073367910075
muskmelon,11.329494935677822
muskmelon,20.483960980950947
watermelon,10.86555574643532
chickpea,9.003762086471609
coconut,12.222613740400377
muskmelon,20.425425267547336
coffee,5.067116483757282
chickpea,15.629128399858708
banana,5.216038426020317
coconut,18.329381073443823
coconut,17.088080258459446
apple,12.633354662674458
grapes,13.451135383319052
apple,13.504585633692338
orange,13.138910711875434
maize,8.092711602650326
apple,11.394737252253424
jute,14.150304130120643
watermelon,15.440533551663028
cotton,18.02586747985092
grapes,17.0144786247237
coconut,16.469608761845734
banana,9.103578387661416
apple,16.542447904728434
banana,15.644969734119991
watermelon,10.142656308442351
muskmelon,8.238946934532876
grapes,17.892233824037312
mango,12.177301923896469
orange,16.448652560945913
mango,15.405001312188356
banana,11.67641017788596
banana,10.437286020365338
banana,15.366955809176725
mango,15.951729472524557
jute,9.461392066454572
coffee,17.359217259204446
coffee,9.474819340695031
cotton,15.809776145505424
apple,13.60609171800137
orange,12.687175510435678
orange,19.43475222529896
chickpea,15.339535071667314
banana,13.28172975197672
maize,12.911344765214418
coffee,11.986791754104432
rice,18.067816823024327
rice,10.388028875955172
orange,18.350905677387168
coffee,12.907850164948352
rice,14.323635529735515
jute,14.720894046648308
jute,13.881584447467072
maize,11.001773662052036
jute,12.599911772664536
watermelon,11.400311371864731
coconut,15.586171715838832
maize,18.906593667977308
jute,14.79746872078653
coconut,14.266822132851123
grapes,16.0059388395316
apple,16.174679243306084
mango,14.183535083853911
muskmelon,15.660100938046154
lentil,17.64624306907244
apple,11.76792948647761
coffee,16.03800757455049
watermelon,15.259629571312772
cotton,10.93312541416647
watermelon,11.669482349243662
muskmelon,16.10918120068283
coffee,11.18517874905622
jute,16.26867140195622
chickpea,14.276561029901096
lentil,10.01577835580364
jute,14.516840937230471
mango,12.531920705775716
watermelon,9.793938504439714
banana,13.543357795417103
coconut,13.022945507025891
coffee,15.8442982154405
banana,12.607648712689208
watermelon,12.485315851856187
grapes,10.757152899488842
orange,11.579981373062438
lentil,11.772813914700976
coconut,6.054834185528869
mango,5.018266652738604
grapes,20.43914410144796
mango,12.40976049005371
mango,15.791426413146215
muskmelon,9.08992501043257
muskmelon,15.598708330854048
apple,8.288576562207243
maize,12.07600956776858
rice,10.456251883097318
coconut,12.3743515252127
rice,7.621386115466422
lentil,11.243698834722323
apple,12.64947154077378
orange,13.72251746561431
apple,18.35893298302473
mango,12.333357296262683
coffee,15.731233835657155
coconut,11.983402559591724
mango,13.56238912356905
maize,12.835307838318686
chickpea,10.77908591178318
mango,12.658849968458682
jute,11.406429304358824
grapes,16.521238157911075
watermelon,18.13237871606859
rice,20.3210560175081
rice,11.952008149822769
apple,11.671256127138411
coffee,14.466479517086237
cotton,15.785125
orange,16.032310477693702
mango,13.153403245141256
apple,13.954124934316331
watermelon,17.723530065868225
rice,13.681978721548791
cotton,14.241984100854411
mango,8.836194620539102
orange,15.469763502217862
mango,10.496868146685731
maize,15.26569663145306
orange,14.190561710398445
cotton,8.029826520665146
banana,15.42929477959601
rice,5.3284208533198685
grapes,12.614362525911162
grapes,13.617824918410442
watermelon,8.785185054614468
watermelon,15.72785380142526
cotton,8.99402789382351
orange,12.486712506968964
muskmelon,9.946536768088322
rice,18.23062385573952
rice,11.166094827807267
coconut,18.624469735600133
mango,15.501057013843171
watermelon,12.620065105970356
chickpea,16.988096721924464
grapes,14.65746346698957
orange,10.150442477876105
chickpea,14.458223228541389
banana,16.76821124793703
maize,19.823065583978245
grapes,10.013926007469346
lentil,8.21955886317147
coconut,16.31903455453999
mango,17.6324553267101
coffee,11.410497195851097
coffee,15.342929450300575
apple,14.999911273865314
lentil,9.716759993212616
banana,12.951896664068787
grapes,8.596667770430177
muskmelon,11.460507830086843
apple,8.616459257970005
lentil,15.65744590415423
cotton,11.567986012508948
grapes,11.634371807967314
muskmelon,9.034902710839765
orange,14.822648224789862
jute,11.6492711212269
apple,18.108103346894858
jute,9.67779125719543
lentil,14.748089921774133
maize,13.031432008103318
orange,16.008312816970427
mango,19.42431941445948
rice,13.592524885644302
lentil,16.658375861339103
banana,16.594031808493195
watermelon,11.636269294978169
maize,15.945246642197391
cotton,13.08570790215087
jute,16.879134178295878
coffee,13.8689944438392
jute,14.722063394519113
banana,12.998547929839658
grapes,15.265650180417266
banana,12.903458320536805
muskmelon,12.35656476864552
rice,12.708948514470723
chickpea,7.443893198628902
apple,10.825210314557426
grapes,17.180985486034885
lentil,16.457141249613187
maize,9.313570878045889
mango,15.95621504674042
mango,9.987780104806165
grapes,15.337423924331034
cotton,5.637667304015297
muskmelon,8.090320882321826
cotton,15.757521427102716
chickpea,15.018540982474828
lentil,7.484829285130004
lentil,14.501306039049084
cotton,13.094257063258212
apple,8.295812300433834
grapes,16.115722779550516
apple,16.26789793626825
jute,15.830415372670808
chickpea,17.997536637996873
jute,12.129243121029884
coconut,12.11486623286425
muskmelon,16.240263453445177
coconut,11.139534449696026
coffee,13.660820430028618
watermelon,12.65161490386909
orange,15.987362157440767
grapes,13.354254640527571
banana,7.980303051423951
banana,8.892361964094452
apple,9.763854105004324
chickpea,17.458697707602422
chickpea,10.615655082575287
muskmelon,14.151109595088084
grapes,10.688836219619107
jute,9.69572025052192
jute,11.91069334950475
rice,13.024203222822884
cotton,8.5257387873904
coffee,8.597555343121986
apple,11.884911748629062
coffee,16.874365777022483
coconut,16.44836572917798
lentil,9.932544759976066
rice,12.269397140140985
mango,14.141090166986114
grapes,12.852578735587713
watermelon,13.61922523578622
chickpea,15.24738442730198
coconut,11.818485248063292
banana,16.6272363162898
coconut,12.886970721250446
coffee,15.666980740618474
watermelon,10.412940057088488
coffee,14.0347255199924
coffee,9.62498106280021
watermelon,12.549924438687391
apple,10.21295972874194
coffee,9.460802151728505
apple,14.92791468439802
maize,11.219958290117882
apple,18.359602946897493
muskmelon,16.72053465981882
orange,12.00987672002556
cotton,13.599986275048035
coffee,15.16456029962547
rice,12.445611226314336
jute,16.852026576757872
muskmelon,12.90671570803475
coconut,10.84910051015842
orange,11.000055224210294
mango,14.17914677479127
jute,17.891411380696805
cotton,7.63748649516746
coffee,10.741658525469113
grapes,18.75894288605005
muskmelon,14.705455353337506
coffee,14.70975051828624
mango,16.67186659494352
banana,10.650086007176094
chickpea,18.007080179478283
banana,12.49579389852248
rice,13.141842212497563
lentil,11.893744101871873
cotton,17.317673268936808
jute,9.130473948982765
muskmelon,11.96640922665019
banana,8.758560280299411
cotton,13.631278469480716
rice,14.14576247536323
cotton,14.8224118754749
watermelon,15.960757181601815
rice,18.898941893830703
mango,10.701523584876018
grapes,8.120689546698543
coconut,14.123753600709062
jute,15.87268344735558
apple,14.632244938271606
lentil,18.67630371192253
grapes,14.163529214612891
maize,17.120667024089034
banana,14.158881908142812
orange,12.698586755764005
coffee,12.519487323416596
coconut,12.882273032982107
maize,13.550476157924644
chickpea,10.721565260984043
chickpea,8.27364807500646
mango,7.148101418653788
maize,16.049032161555722
orange,10.095898905111586
lentil,12.626659487808404
banana,20.83669798121128
rice,9.485919512473547
coconut,10.761224067969932
chickpea,7.9489260143198095
orange,17.97451077357824
rice,10.388304580306698
banana,9.935125456895644
coconut,14.661267637398462
jute,17.34451062420257
chickpea,11.658556782907258
chickpea,15.374329946656578
muskmelon,13.93552887328359
apple,15.086765293882449
lentil,7.061734504153405
grapes,10.719913820518624
muskmelon,9.15961223375205
mango,7.271879234557292
orange,8.661067127120875
chickpea,12.270058708414872
watermelon,13.59443001861118
lentil,13.26718500070866
chickpea,11.07331838971428
coffee,12.160642803552845
rice,15.877788266196056
coffee,13.182809988012156
coconut,20.089265953522688
rice,10.61578276341078
watermelon,11.214580010632645
apple,15.83618034612298
orange,16.442927206154053
chickpea,12.400023790265026
muskmelon,16.14454763156358
orange,17.503147453151946
cotton,15.041129919016315
coconut,12.992619792045373
mango,11.850251283964653
coffee,15.167223798171896
watermelon,13.258781323302676
orange,14.580901175683351
muskmelon,15.531251875253712
cotton,16.20712938044113
coffee,15.919633622904472
apple,12.089907590492716
watermelon,14.43288861098974
lentil,13.188231404800293
banana,12.953639905318706
rice,12.535382988484296
muskmelon,15.983214590196944
grapes,14.401028112084674
grapes,15.421071455038131
coffee,9.615445436337792
orange,14.27826990968357
cotton,8.003784603544672
watermelon,13.569526756290564
apple,10.797351149454018
jute,12.25809796923916
mango,8.943831808877844
orange,13.047758140010744
jute,9.258363087484868
coconut,17.360167765350717
jute,13.405997405085548
watermelon,11.17871024323454
rice,13.45892187950418
muskmelon,9.700862886664394
mango,17.864405331510593
orange,18.12414481696397
mango,13.4222281875499
orange,12.100582785047193
jute,15.164839510512556
apple,10.70215889142046
chickpea,15.650961374587489
orange,15.275976925895153
banana,10.574791088463227
jute,17.734492318978166
coconut,8.836934288590461
maize,19.3233207529142
grapes,9.343730869207077
coconut,11.801635138137192
apple,14.108391310521087
muskmelon,13.454399862420328
banana,15.061419202711663
jute,16.93889097917835
grapes,15.836135502461824
watermelon,10.584042301372916
coconut,12.936717898125552
jute,7.520692691517464
banana,14.623483512050624
grapes,14.248694077496344
coconut,12.05141046994274
apple,9.492228940017084
cotton,16.510753176771214
coconut,10.149501265445885
muskmelon,10.811690691655173
coffee,11.929974759533392
orange,11.282452234246364
cotton,14.117134127846596
maize,9.454113858729306
lentil,8.43213672739304
coffee,12.044678744678745
cotton,16.832370618205488
mango,17.936540164079563
lentil,14.05593953533586
rice,18.23904637596973
muskmelon,13.285116401406926
banana,15.905322150251292
rice,12.519026690963662
orange,13.718317236670964
rice,12.513715195488633
cotton,15.007175679415043
mango,16.671064056668442
mango,17.856392041352628
rice,7.700458064389895
rice,13.020489443727818
watermelon,12.116069164543513
orange,12.954186803432291
lentil,17.016651654772627
maize,12.376826098315938
orange,13.926160337552744
rice,19.842259034706643
watermelon,10.95679149526734
lentil,17.802536960404044
rice,15.862357655581306
muskmelon,10.19344315582953
chickpea,15.080953168009051
muskmelon,15.205293488593156
watermelon,15.812769590222862
muskmelon,12.79734790816637
watermelon,5.332992341958649
watermelon,12.301869819443551
banana,10.135304421449137
banana,13.444515244246205
watermelon,12.455592836261886
cotton,14.367495939367398
coconut,14.946862554520427
chickpea,11.378990761314466
lentil,19.25582828962116
mango,10.577257477615484
grapes,14.383520314010369
banana,10.302475986988355
mango,16.543766700451485
cotton,16.322126606153482
muskmelon,11.656635065402616
jute,13.504255190247978
cotton,14.325451536041037
coconut,9.23916649853162
mango,17.961167067771935
apple,16.143078905449414
grapes,9.777985355064528
maize,13.019015167375343
coconut,15.26312127822652
lentil,13.869292060012103
apple,8.588514154137885
maize,7.903501784691693
lentil,13.08245231197562
grapes,12.404186150077932
jute,16.09323171115258
maize,17.859296950372308
rice,14.233969643355994
mango,13.915827388562672
rice,12.48534849935616
rice,11.165621395617071
chickpea,13.474501389930724
jute,14.335321294805484
watermelon,14.205651881005569
banana,13.60210769665892
lentil,18.347168768989967
muskmelon,12.398404255319148
jute,12.49362234600791
grapes,10.168140532375345
banana,18.067516794087098
grapes,13.554275633042757
muskmelon,17.168033022349306
cotton,9.72977965098462
coconut,19.73244517183274
watermelon,10.767806965215064
muskmelon,13.761311370414106
lentil,8.060688550840672
apple,12.898458842969715
cotton,12.88130901158626
mango,17.08210147822613
rice,15.983245605198206
muskmelon,14.330086389280677
coffee,16.524025998739813
cotton,12.63682747415126
orange,15.716973141891271
mango,15.813221107978036
watermelon,8.995065102955452
muskmelon,13.813718012413668
grapes,15.930434565351367
lentil,10.506909312672388
banana,17.852850462640532
jute,11.524251944633912
chickpea,17.011776277672233
lentil,11.896635287538448
grapes,9.239061314673489
mango,12.47222382940034
jute,17.633078195402955
orange,9.601662800463943
apple,15.264640944503668
grapes,10.127255046609884
lentil,14.484166519011614
coconut,11.9688125236576
orange,15.52122649185206
grapes,15.71882374509016
banana,11.889615168771908
grapes,14.45643746604712
maize,13.96749291293183
muskmelon,12.95822638086867
orange,16.196566936712923
muskmelon,13.813320702589667
banana,12.745207591730976
chickpea,15.600626411597784
apple,17.976963886820553
coconut,12.394586484708976
coconut,13.39816158877014
orange,11.375875601629026
chickpea,12.92089099438416
banana,11.437537300675686
apple,19.942891615976595
rice,11.568452358878892
rice,12.386488356316203
coffee,17.853951733309007
orange,10.972725690559658
jute,17.192649737490623
maize,13.811323121524245
muskmelon,12.723083278003884
lentil,18.236749933532927
orange,10.82495123648589
banana,13.095243372639418
chickpea,12.12370951535566
watermelon,12.19969734416584
grapes,15.16004109111185
orange,10.860272459499262
watermelon,11.13841351003513
mango,12.64304310229222
chickpea,10.258068188286186
rice,9.007862115472342
chickpea,9.05910300999289
apple,14.207896013280717
chickpea,15.81589681466786
jute,13.299461317320384
muskmelon,10.370207948859422
rice,16.549271255060727
grapes,16.716983387796464
grapes,15.63241353477338
coffee,10.877593117606803
rice,5.9155641553829845
grapes,12.47120144664166
apple,14.73830876677337
grapes,11.62499767911281
coconut,13.103396548374628
watermelon,12.636443836158564
maize,13.715956725965569
muskmelon,7.701626293453525
banana,15.431245177569703
banana,9.900474954239296
maize,17.00509417196704
banana,16.598315677710477
muskmelon,19.84547194298409
rice,7.889174206034603
orange,15.591939489038865
grapes,16.639286564041786
rice,17.646114801821305
coconut,12.707408809689245
grapes,14.13067276869418
rice,8.038632312429105
banana,14.46885866230313
orange,10.882214032875916
lentil,13.336224029414824
cotton,17.12181157882438
coffee,13.880236921263991
apple,17.45463821823132
grapes,12.926241387033452
muskmelon,14.723196704556331
mango,13.218557417402032
maize,9.716883811740852
coffee,11.474002418379683
grapes,5.81578824080581
maize,14.062565797393276
chickpea,15.163758895555713
cotton,13.871667775585522
banana,15.864277009302038
apple,11.983384479403654
coffee,15.618907214595042
coffee,13.309261588489738
lentil,13.0425066686704
muskmelon,15.798838840736169
orange,8.796163038157589
lentil,9.271644300710197
maize,10.973833585512388
watermelon,15.280925407997918
chickpea,11.551646328993115
lentil,11.074830665769008
grapes,10.922290762429563
lentil,11.81932090515255
grapes,9.09158389826055
mango,12.908859728478657
apple,13.876512311382967
coconut,15.660461443153975
coconut,11.29473366450473
watermelon,15.302004078990755
watermelon,12.214082923401264
watermelon,13.084865629420085
apple,21.46569207297371
banana,17.76326094113269
watermelon,16.189261450443713
apple,8.230609374551507
apple,14.425362967576191
rice,14.335184580202547
orange,15.495986663373673
jute,17.471944510445415
muskmelon,11.033304615384615
maize,7.900061212672678
rice,10.170648763300436
apple,16.535598644341132
banana,14.30483303118678
chickpea,10.480730425120418
coconut,16.329821728376075
banana,10.936114320462146
watermelon,12.577060137321771
coffee,14.007028622260233
mango,14.396423751686909
banana,9.19258214069744
watermelon,13.477912765364731
watermelon,17.964173709668845
coffee,13.6715659263027
orange,8.660364263961243
mango,13.2420312689371
chickpea,11.488172315394989
chickpea,8.529506842587011
banana,14.898136515333483
rice,15.3173295825589
muskmelon,8.412734272110221
coffee,12.65701330207645
orange,11.85575914117362
jute,14.013799568024076
banana,15.020608912377211
banana,11.345159197794477
cotton,14.68602971300429
maize,19.0020264311859
coconut,11.096677770585666
grapes,16.021925466759598
orange,15.610562883202082
jute,9.810899414862876
jute,15.673736066073728
lentil,10.550671507631568
jute,10.792917408922731
rice,16.45869069475823
apple,10.622861300297084
coconut,10.394714154229725
chickpea,13.26334365993126
coffee,12.500459282557363
banana,12.710406416793392
lentil,15.470855764857689
grapes,15.859524566703769
jute,14.282762655499448
mango,8.419973488888989
orange,12.072081337603947
rice,13.925819444444445
cotton,14.022973055538584
mango,15.806657949518282
rice,8.46017175152301
lentil,11.563781606175482
coffee,14.178168610995584
banana,13.177489930793463
banana,12.41073928763751
muskmelon,10.116002120890773
rice,16.602094794752436
coffee,15.105673293513629
rice,8.645922686918983
coconut,10.66928060006819
jute,11.572325364504623
mango,9.2648710974456
maize,10.32247785354662
cotton,12.201566719463242
cotton,17.92691846864837
watermelon,11.55934751980836
maize,12.471853457042071
chickpea,14.185264155413408
apple,12.859391460618454
lentil,12.184964616253978
chickpea,7.901463493805831
coffee,12.29267765287756
banana,7.574650912996777
watermelon,14.71803871356481
rice,12.380941030246792
apple,13.499386425851924
coffee,7.456743137514918
rice,13.426597128459273
cotton,18.012257941053882
coffee,13.775484338221982
mango,18.57848679431191
coconut,9.912849760709358
banana,14.422095315736495
orange,12.724002039187276
apple,8.159735581793953
coconut,11.244485553206482
maize,15.851108751779552
banana,14.118886826712744
coffee,7.662700649793786
cotton,6.28062771270911
banana,11.889518138178282
coconut,13.475262573183116
apple,17.298683208995328
cotton,10.690135201059306
cotton,18.497089947089943
orange,11.103746732194251
rice,13.074596803534682
maize,15.17549245539604
apple,16.76726471474878
chickpea,8.429875337808387
lentil,11.085351880600555
rice,6.263871568871969
coconut,9.398584173960458
coffee,17.646489263601634
orange,13.21724498358532
banana,11.129074708592894
grapes,14.757936425796748
grapes,11.88939518372321
coconut,12.418688865764828
chickpea,8.79565924239961
mango,15.95793150144176
orange,15.0406835044189
orange,16.22560592605428
banana,9.03674525058856
coffee,12.287723829667122
banana,3.588527573743402
cotton,16.392892318801778
mango,15.8675799782903
cotton,13.162246285833856
lentil,11.9563286707315
lentil,10.315745168677468
banana,14.658370482115677
banana,17.071971399733677
maize,11.644466126500657
maize,12.909255421053013
jute,19.96503671889083
muskmelon,13.163437130184196
mango,15.362007289645051
apple,18.757628421509978
grapes,14.456589948673304
cotton,15.229496622725213
muskmelon,8.986777483944088
lentil,9.943471586636363
chickpea,14.314644220212264
apple,11.83684672057006
mango,10.248766073168383
apple,16.46934542642199
mango,16.79666804449796
maize,12.859629194282835
coconut,12.749072672532808
coffee,17.6136588886216
banana,13.697962238434531
muskmelon,10.662029866448464
coconut,10.31107886299234
grapes,9.66465350440516
cotton,10.042922048936118
watermelon,12.655498300329144
banana,16.405309367204406
cotton,17.49673464780556
cotton,11.673918924457926
chickpea,17.23642780078236
watermelon,13.781759953061398
watermelon,14.277200822058232
watermelon,13.80086629936046
mango,13.305391363862618
rice,12.05700751388435
watermelon,12.06910576140946
maize,14.075597221146149
chickpea,10.195452060017155
banana,7.555481688598635
coffee,16.49430783242259
muskmelon,10.191721120014192
cotton,15.57739845890254
apple,15.498422644458271
orange,13.992229602707104
chickpea,11.555609613051995
rice,13.01275655440448
muskmelon,15.66525080446716
coconut,8.378954772134028
jute,10.009001168558424
coconut,11.18217960967788
banana,9.229125662331835
watermelon,10.291213031229953
grapes,11.258380199263469
coconut,15.990928032508965
coffee,13.396410704359564
apple,19.85905912952936
orange,14.645220962365617
rice,13.532346206179406
maize,15.97750569052472
cotton,14.302452292303297
jute,20.2483520795187
muskmelon,20.085426049137897
maize,9.801901336073998
chickpea,8.959024507304198
cotton,12.217124889416183
banana,9.501366487247664
lentil,13.07976281669362
chickpea,13.698332537554634
orange,12.394411118425325
mango,11.720846639001504
chickpea,18.341857592355204
rice,14.412048922004466
coffee,11.821543764618983
jute,13.403628223163215
chickpea,10.24756431039282
maize,8.440935648022114
watermelon,19.4740263947988
orange,9.591266075876444
muskmelon,13.217763354195135
muskmelon,13.05423625109942
orange,9.909010989010987
jute,14.070206166097073
maize,9.471887257454268
lentil,18.86256319382916
orange,15.074128488046696
lentil,14.581647958393452
rice,16.457267789745007
lentil,6.963106567970861
chickpea,14.139640500466518
cotton,11.508539241565336
grapes,12.961140895486716
jute,11.609936827913144
coffee,12.114087671755206
apple,12.670302396310015
grapes,11.23762645352541
chickpea,7.464651299801164
jute,13.670180612945144
coffee,10.859434761630164
grapes,18.09853799010559
orange,14.082680405397786
banana,9.129963722830228
watermelon,8.646757399876616
coffee,15.39227466446155
rice,8.545065344749887
lentil,18.88551900183198
maize,18.47096261117464
coffee,13.185855574220968
jute,14.46885080842245
coconut,16.075454484470384
rice,14.996532973455224
chickpea,10.947030371644912
grapes,14.869009349914585
muskmelon,9.18529775639242
apple,12.158993127883662
watermelon,16.65791592753378
coconut,7.924421261437161
jute,8.995371901838988
watermelon,16.00369468951763
cotton,10.425338298359828
orange,8.813226976069616
mango,19.89376704216818
chickpea,11.674398759238256
apple,13.254819500382991
banana,8.144699151706451
coffee,14.888543374658171
coffee,8.570441059521626
maize,15.718523835157605
watermelon,13.430482491886844
orange,13.217054094503858
coffee,12.189572565301454
cotton,9.928777120873526
grapes,16.279700713241816
jute,19.677505299008445
chickpea,10.892268688452823
jute,17.874788696575763
watermelon,11.698995939131596
grapes,10.56082682764942
muskmelon,11.02616760373909
rice,12.880558235056164
coconut,12.076667188478396
orange,14.416145794111005
rice,13.57355366749456
coconut,16.636307933382888
banana,11.26190340787921
rice,16.736848807937214
banana,9.380467769259832
banana,19.97229771241649
coconut,14.575397149887378
orange,11.930008257145412
orange,10.613700374715291
orange,14.744587019198416
mango,11.53142112645824
rice,12.66691893895599
lentil,14.786664195357028
coffee,15.631730769230767
orange,6.076224312810225
coffee,8.125657763662147
coconut,15.095462093763723
jute,17.89295656022041
chickpea,17.744459620214126
coconut,12.86138298421956
apple,9.007659850697824
cotton,11.095042659605769
watermelon,9.449550279911042
rice,16.75525732266171
chickpea,18.09551132299165
rice,15.220329967169512
watermelon,10.325946285643251
orange,16.04996502207228
coffee,18.897006066529208
grapes,13.227275634056811
mango,12.897681522740667
apple,12.087890753177431
muskmelon,14.662713927412216
chickpea,9.344114408969377
rice,15.708387731952143
muskmelon,19.520682538021816
mango,10.71368635270913
lentil,14.84630300821843
maize,12.922090593173891
watermelon,13.100855259506822
grapes,12.607144303592404
grapes,9.2510192345215
orange,11.581130772279714
cotton,10.85657109468145
coconut,16.141501359074518
maize,13.822922695867552
grapes,16.769604201056314
rice,17.661813290688087
chickpea,13.015289327396552
chickpea,13.335907233806244
coconut,10.765102320290673
cotton,16.955571415208407
grapes,11.89596979271018
muskmelon,11.05643404897934
banana,11.399804439937707
cotton,11.10632011449148
apple,14.508779274330545
chickpea,17.44052227263794
cotton,11.991573555790882
cotton,14.756890861499942
mango,13.733635548151469
watermelon,12.138287912823907
maize,17.609082161219188
banana,12.27710683201429
chickpea,8.121207883581699
banana,12.589814100891532
coconut,12.508878055420848
maize,15.449714696109924
mango,15.59926755247506
maize,11.878229261326757
coffee,12.364939604298415
rice,14.950624977914556
jute,13.28062328668302
cotton,13.044908076336675
maize,11.761689092082692
maize,17.308393831290516
cotton,14.825436408977556
chickpea,10.34650441969923
maize,11.514301894714231
watermelon,12.09334857820015
coconut,8.039049527778072
mango,12.182340929941788
muskmelon,14.980935285887094
jute,12.76646233611925
chickpea,13.007688582152804
grapes,12.756180994319996
maize,12.186688698581166
maize,17.214414830387753
chickpea,14.415021922209723
muskmelon,10.697756432769074
grapes,14.337773069127287
cotton,8.437183750180715
rice,16.187929074492686
coconut,14.12549883768708
apple,11.062977394715112
jute,11.946423345758436
muskmelon,7.933142633132832
orange,13.820957930513286
chickpea,13.90271541865148
banana,10.92378726878572
cotton,13.19515653976219
lentil,12.221857286645124
maize,12.38580078888217
orange,9.878369573452533
chickpea,11.57860121265838
jute,13.199409288394955
orange,11.384084680976184
chickpea,11.82207923655292
apple,9.79607665322292
orange,13.060155776841928
banana,14.47366689731054
maize,11.71887028574679
muskmelon,11.008551485623409
apple,15.797788785869086
apple,15.925727270715132
grapes,12.877503443208017
cotton,19.30758219804704
watermelon,17.69118201769426
chickpea,9.895728739264507
muskmelon,10.955090193223295
grapes,15.781153116027053
lentil,16.59846937723044
orange,12.549328152824996
jute,14.526028502021106
apple,13.515206865423169
coffee,11.870558826515074
apple,13.457542852500744
maize,14.258394690292247
coconut,13.388700793881918
grapes,14.679493693538236
orange,11.205773146484608
chickpea,14.23949436155899
jute,8.749136270956049
coffee,12.396758545385731
mango,19.88348051531988
banana,15.295064024376105
coconut,14.139754795903649
coffee,14.097806424784284
jute,16.200033685831496
maize,9.159993983911816
muskmelon,13.088453038674032
mango,15.3871396957898
muskmelon,13.006093601558426
lentil,16.494943813233448
maize,13.059013410571437
apple,11.190007379507152
watermelon,12.226395799152538
coconut,16.122202486678507
coffee,11.081194188931384
coffee,12.486825252227757
chickpea,18.58361174709784
coconut,15.76663039513861
coconut,17.718718606987387
coconut,15.292639708413969
jute,15.72859179409065
maize,6.978921287104343
cotton,18.83239911165392
cotton,13.145956517784043
cotton,6.300088409682783
watermelon,9.67060150573175
coconut,12.708837498288734
orange,12.319433141938225
grapes,14.5939422311155
orange,14.162097648877388
watermelon,14.022531531240928
banana,15.42033992636356
chickpea,12.373476877500613
banana,11.369146427522056
banana,8.170807049771247
coconut,9.527388535031848
cotton,11.968518606984189
jute,14.377276486953908
maize,15.128047260581283
banana,14.233706834973402
coffee,16.11847821663918
apple,11.120025470451052
jute,9.933099648195324
rice,15.213071326184384
orange,9.44390543569592
coffee,8.021146874228466
coffee,12.126583878852584
watermelon,10.100299802853376
jute,11.80786950405864
coffee,17.758079557692096
muskmelon,9.672602722726202
jute,11.377053012755216
coffee,13.583792078802336
chickpea,12.812449173065431
muskmelon,17.32453736062268
mango,8.998738725370698
coffee,10.904360166301991
apple,11.860276711031617
jute,18.06970830934561
mango,16.20925421910542
coconut,11.285652126618078
coffee,12.754920858847209
mango,10.803286208895267
muskmelon,11.841845981480873
rice,7.270214722881443
orange,16.328483045386815
mango,15.087908940147743
maize,10.13913812392836
grapes,10.34063195180912
apple,10.793175229417791
orange,11.812570462232244
jute,14.268897024616193
rice,11.033316491812048
maize,14.058656766156776
mango,16.911721085994497
coconut,8.45028917653539
chickpea,13.10171281149711
muskmelon,7.615389196270992
mango,11.283848996624696
banana,15.325126032312914
grapes,13.905218334199292
mango,9.574047671927726
muskmelon,16.091481714126186
apple,12.828263731500543
lentil,9.954254139990406
maize,13.625917473632272
watermelon,13.338432731541
lentil,17.022411162106724
grapes,13.35536235555234
rice,8.990555267254798
rice,12.441879620700735
